window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
36,selection,2,65731,67241,1511,9704.067194827281,8476.393010329832,-12.651130292583467,-18.313528885595332,1.0,0.06816677696889477,1.5,57,0,0,0
36,selection,3,67242,68752,1511,8476.393010329832,7989.655655175893,-5.742269790473042,-10.859447450882008,1.0,0.06618133686300463,1.5,61,0,0,0
36,selection,4,68753,70263,1511,7989.655655175893,8787.618055867582,9.987444204491469,-7.026277389958436,1.0,0.06551952349437459,1.5,58,0,0,0
36,selection,5,70264,71774,1511,8787.618055867582,11614.510075820523,32.169036045727935,-9.709127238092286,1.0,0.06088682991396426,1.5,53,0,0,0
37,selection,1,66644,68158,1515,10000.0,10344.097622756379,3.4409762275637856,-7.312295611793552,1.0,0.059735973597359736,1.5,59,0,0,0
37,selection,2,68159,69673,1515,10344.097622756379,10261.824271676933,-0.7953651838943365,-12.136017917599439,1.0,0.06930693069306931,1.5,59,0,0,0
37,selection,3,69674,71188,1515,10261.824271676933,11729.036541305122,14.29777231401006,-9.709127238092229,1.0,0.066006600660066,1.5,58,0,0,0
37,selection,4,71189,72702,1514,11729.036541305122,13815.241505667986,17.786669493406883,-9.736601296956637,1.0,0.05746367239101717,1.5,52,0,0,0
37,selection,5,72703,74216,1514,13815.241505667986,12847.909232679793,-7.0019208320848065,-14.560083342274698,1.0,0.06472919418758256,1.5,59,0,0,0
38,selection,1,69223,70697,1475,10000.0,10395.630756267357,3.9563075626735777,-3.4483569848445805,1.0,0.028135593220338984,0.5,42,0,0,0
38,selection,2,70698,72172,1475,10395.630756267357,11199.964945168816,7.737233148806677,-6.136582881829744,1.0,0.01694915254237288,0.5,25,0,0,0
38,selection,3,72173,73646,1474,11199.964945168816,11051.795987656007,-1.3229412613181668,-5.085047148317267,1.0,0.025780189959294438,0.5,38,0,0,0
38,selection,4,73647,75120,1474,11051.795987656007,10342.12127594256,-6.421351900687444,-7.365554504826899,1.0,0.030529172320217096,0.5,45,0,0,0
38,selection,5,75121,76594,1474,10342.12127594256,10221.554860387776,-1.1657803301460046,-3.2919097080621573,1.0,0.024423337856173677,0.5,36,0,0,0
39,selection,1,71775,73140,1366,10000.0,10023.99618986575,0.2399618986574925,-3.397621363188319,1.0,0.025500244574176795,0.5,56,0,0,0
39,selection,2,73141,74506,1366,10023.99618986575,9860.86578615416,-1.6273988998171673,-3.817590286217698,1.0,0.026354319703701126,0.5,56,0,0,0
39,selection,3,74507,75872,1366,9860.86578615416,9361.850982612757,-5.060557707235802,-5.329184186531677,1.0,0.02489019088218013,0.5,55,0,0,0
39,selection,4,75873,77238,1366,9361.850982612757,9113.945351626557,-2.648040771495108,-4.495463582722947,1.0,0.026110298178904576,0.5,55,0,0,0
39,selection,5,77239,78604,1366,9113.945351626557,9092.94607517151,-0.2304081892623877,-3.006611366751799,1.0,0.02513421236334224,0.5,55,0,0,0
40,selection,1,74217,75626,1410,10000.0,9479.179726206421,-5.208202737935785,-6.509015103810512,1.0,0.021631205673758865,0.5,31,0,0,0
40,selection,2,75627,77036,1410,9479.179726206421,9396.228078906812,-0.8750930955584546,-4.062122404195756,1.0,0.023404255319148935,0.5,33,0,0,0
40,selection,3,77037,78446,1410,9396.228078906812,9624.9958227963,2.4346763612841604,-4.476687071338292,1.0,0.018439716312056736,0.5,26,0,0,0
40,selection,4,78447,79856,1410,9624.9958227963,9490.95616893142,-1.392620384804888,-6.333620365549997,1.0,0.02624113475177305,0.5,37,0,0,0
40,selection,5,79857,81266,1410,9490.95616893142,9755.351243413212,2.785758039293107,-8.066516466105988,1.0,0.015602836879432624,0.5,22,0,0,0
41,selection,1,76595,78004,1410,10000.0,9652.145461812164,-3.478545381878362,-3.789016115692234,1.0,0.024231678923816547,0.5,57,0,0,0
41,selection,2,78005,79414,1410,9652.145461812164,9710.448708052587,0.6040444217412011,-1.5793028485668548,1.0,0.0231678491788553,0.5,56,0,0,0
41,selection,3,79415,80824,1410,9710.448708052587,9687.519880167978,-0.2361253179329892,-4.780585515344205,1.0,0.024113475705714937,0.5,56,0,0,0
41,selection,4,80825,82234,1410,9687.519880167978,9339.931872264287,-3.5879978797799694,-4.604169836098116,1.0,0.025531915337481396,0.5,57,0,0,0
41,selection,5,82235,83644,1410,9339.931872264287,9414.376922775053,0.7970620292406583,-4.065472107032264,1.0,0.022695035841448087,0.5,51,0,0,0
42,selection,1,78605,80111,1507,10000.0,10102.51310648452,1.0251310648452083,-7.565291424118048,1.0,0.037491705374917056,0.5,57,0,0,0
42,selection,2,80112,81618,1507,10102.51310648452,9524.846754409291,-5.718046054347036,-7.783481874851905,1.0,0.0404777704047777,0.5,61,0,0,0
42,selection,3,81619,83125,1507,9524.846754409291,9547.774133155985,0.24071126116627095,-2.2673610915363684,1.0,0.038487060384870604,0.5,58,0,0,0
42,selection,4,83126,84631,1506,9547.774133155985,9537.909602500818,-0.10331759546877706,-5.745860194657015,1.0,0.0398406374501992,0.5,60,0,0,0
42,selection,5,84632,86137,1506,9537.909602500818,9769.970589266099,2.4330382278359375,-4.5038275984884635,1.0,0.037848605577689244,0.5,57,0,0,0
