window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
26,gate,5,49747,50061,315,7837.0164575777835,6862.1130145517,-12.439726882076762,-12.57691492876697,1.0,0.0761904761904762,1.5,8,0,0,0
27,gate,1,50062,50447,386,10000.0,9683.185264877211,-3.16814735122789,-6.691744836164892,1.0,0.07383419689119171,1.5,17,0,0,0
27,gate,2,50448,50833,386,9683.185264877211,9242.631572297143,-4.54967741016008,-11.79170253865628,1.0,0.08290155440414508,1.5,15,0,0,0
27,gate,3,50834,51219,386,9242.631572297143,10287.909000810258,11.309305367598066,-2.6700320951755674,1.0,0.05958549222797927,1.5,15,0,0,0
27,gate,4,51220,51604,385,10287.909000810258,10583.88480726988,2.8769286979143383,-8.13928054582853,1.0,0.04935064935064935,1.5,14,0,0,0
27,gate,5,51605,51989,385,10583.88480726988,10376.564581791203,-1.9588291941374236,-11.695968971342952,1.0,0.05714285714285714,1.5,14,0,0,0
28,gate,1,51990,52473,484,10000.0,10051.556263703555,0.5155626370355382,-2.46023403308957,1.0,0.020316804920838885,0.5,21,0,0,0
28,gate,2,52474,52957,484,10051.556263703555,9672.024144455454,-3.775854298489101,-4.384739369867452,1.0,0.023415978474557893,0.5,18,0,0,0
28,gate,3,52958,53440,483,9672.024144455454,9502.113054170837,-1.7567273173322184,-4.044515927893122,1.0,0.02553485201259084,0.5,19,0,0,0
28,gate,4,53441,53923,483,9502.113054170837,9728.463966826184,2.382111340550641,-1.3976860959736825,1.0,0.01656314742984732,0.5,15,0,0,0
28,gate,5,53924,54406,483,9728.463966826184,9405.29199017825,-3.3219219164499436,-4.235748394859218,1.0,0.02553485219769843,0.5,19,0,0,0
